,returns,returns,returns,returns,returns,returns,turnover,turnover,turnover,turnover,turnover,turnover,growth,growth,growth,growth,growth,growth,drawdown,drawdown,drawdown,drawdown,drawdown,drawdown
,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility
2017-11-03,0.009391440336695494,0.0035862983253568564,0.0043125757630873285,0.0021865324495940817,0.0036850188216790486,0.0035862983253568564,0.0,0.0,0.0,0.0,0.0,0.0,2.2693440050809004,1.7142224928669025,2.698938625659078,3.093814509282111,1.7005060297718646,1.7142224928669025,0.0,-0.006294766944115793,0.0,0.0,-0.006409308648907541,-0.006294766944115793
2017-11-10,-0.004872630086935549,-0.003227308588747373,-0.003146340077595671,-0.00238988227542272,-0.003819169606015653,-0.003227308588747373,0.0,0.0,0.0,0.0,0.0,0.0,2.2582863312041366,1.7086901678926492,2.6904468468941958,3.0864206568229324,1.6940115088281136,1.7086901678926492,-0.004872630086935503,-0.009501760377440327,-0.003146340077595733,-0.0023898822754226945,-0.010204000018135706,-0.009501760377440327
2017-11-17,0.0067399646548718314,0.008860220724771288,0.0050377019871891415,0.003392652388703031,0.009018291787786726,0.008860220724771288,0.0,0.0,0.0,0.0,0.0,0.0,2.2735071012570325,1.7238295399304244,2.7040005163212215,3.0968918092368454,1.7092885989065945,1.7238295399304244,0.0,-0.0007257273468871395,0.0,0.0,-0.0012777308799150067,-0.0007257273468871395
2017-11-24,0.007120704900560907,0.0033339201510092357,0.006302313259900903,0.006624770208386087,0.003413320727188658,0.0033339201510092357,0.0,0.0,0.0,0.0,0.0,0.0,2.2896960744144135,1.7295766499705034,2.721041974630012,3.1174080058332727,1.7151229491099897,1.7295766499705034,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,0.008703284197930306,0.0008420924723515507,0.007160669183262339,0.007857499939964669,0.00012556607593999835,0.0008420924723515507,0.0,0.0,0.0,0.0,0.0,0.0,2.309623950076927,1.7310331134477985,2.7405264560441083,3.1419030390519533,1.7153383103684643,1.7310331134477985,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-08,0.0036479231858811247,-0.0035553532774746117,0.0008956173783193493,0.0007404857896162567,-0.0026043467276504403,-0.0035553532774746117,0.0,0.0,0.0,0.0,0.0,0.0,2.318049280835079,1.7248786791944848,2.7429809191638856,3.1442295736047234,1.7108709746530428,1.7248786791944848,0.0,-0.003555353277474582,0.0,0.0,-0.0026043467276504195,-0.003555353277474582
2017-12-15,0.007437002001237598,0.005327057309308505,0.005020921203232782,0.003830821942536552,0.005191994489105637,0.005327057309308505,0.0,0.0,0.0,0.0,0.0,0.0,2.3352886179756167,1.7340672067701581,2.7567532102209786,3.1562745572476607,1.7197538073250123,1.7340672067701581,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22,-0.005657006507301869,-0.0016145927861442753,0.0007623560821435714,0.004133153049127011,-0.0031594801981595522,-0.0016145927861442753,0.0,0.0,0.0,0.0,0.0,0.0,2.3220778750673006,1.7312673943674177,2.758854837797759,3.1693199230578313,1.7143202792250594,1.7312673943674177,-0.005657006507301943,-0.0016145927861442866,0.0,0.0,-0.003159480198159592,-0.0016145927861442866
2017-12-29,0.005815415836126659,0.011174503277874018,0.005320981135770896,0.003771000305825828,0.011302122725082802,0.011174503277874018,0.0,0.0,0.0,0.0,0.0,0.0,2.3355817235146867,1.750613447540653,2.773534652346011,3.181271429456942,1.7336957374109594,1.750613447540653,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05,0.011407510196777201,0.009664658044464834,0.014808421718464892,0.017444718888827863,0.008484060259817818,0.009664658044464834,0.0,0.0,0.0,0.0,0.0,0.0,2.362224895841087,1.767532527879175,2.814606323128727,3.236767815252878,1.7484045165193431,1.767532527879175,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,0.006513053637635966,0.004391476573469668,0.008427576961393034,0.010093678835785973,0.0029062949483376643,0.004391476573469668,0.0,0.0,0.0,0.0,0.0,0.0,2.3776101932918587,1.7752946055682017,2.8383266345329177,3.269438710046049,1.753485895733354,1.7752946055682017,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,0.0011502972172201106,-0.0015066357339480385,0.0020236238344461567,0.003675606263240209,-0.0019898938029090196,-0.0015066357339480385,0.0,0.0,0.06519733952467187,0.06207321203293886,0.0,0.0,2.3803451516808365,1.7726198832771676,2.844070339960502,3.281455879445974,1.7499966450159457,1.7726198832771676,0.0,-0.0015066357339480474,0.0,0.0,-0.0019898938029090374,-0.0015066357339480474
2018-01-26,0.015408248979455976,0.011009827701968806,0.014707299247880046,0.01556515659199466,0.009946968896297339,0.011009827701968806,0.0,0.0,0.0,0.0,0.0,0.0,2.417022102434976,1.7921361227731332,2.885898933532321,3.3325322540592723,1.7674038072125442,1.7921361227731332,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,-0.03634361054431443,-0.025553531106708015,-0.028433199981196772,-0.02173235158201142,-0.02555417446021961,-0.025553531106708015,0.06279105031493476,0.06618341622826485,0.7111474020217781,1.2138897027362388,0.0,0.06618341622826485,2.329178792467079,1.7463407166123948,2.803843592029674,3.2601084914556635,1.7222392619813787,1.7463407166123948,-0.036343610544314564,-0.025553531106707994,-0.028433199981196755,-0.021732351582011367,-0.02555417446021957,-0.025553531106707994
2018-02-09,-0.03498900892384175,-0.021294176310114425,-0.0214798878150728,-0.011819492081837335,-0.020930397416759155,-0.021294176310114425,0.0,0.0,0.0,0.0,0.0,0.0,2.2476831349122253,1.7091538294953188,2.743617346221866,3.221575664954973,1.6861921097813624,1.7091538294953188,-0.0700609925544966,-0.046303566020090225,-0.0493023458504499,-0.033294978306405265,-0.04594971284986915,-0.046303566020090225
2018-02-16,0.028822219705961483,0.023283645503676446,0.02161973593586017,0.01733707167973978,0.022768692721382294,0.023283645503676446,0.0,0.0,0.0,0.0,0.0,0.0,2.31246635205605,1.748949161372539,2.802933628756228,3.277428353180003,1.7245844997981936,1.748949161372539,-0.04325808616875848,-0.02409803633318164,-0.028748513612894988,-0.01653514405213896,-0.024227235021001214,-0.02409803633318164
2018-02-23,0.0015351408365354758,-0.0035904559787085363,-0.0042251521758743995,-0.007473391234423791,-0.0032395787314445645,-0.0035904559787085363,0.0,0.0,0.0,0.0,0.0,0.0,2.316016313586205,1.7426696363996317,2.791090807635857,3.2529348488538954,1.7189975725320685,1.7426696363996317,-0.04178935258681127,-0.027601969373262536,-0.03285219894392466,-0.023884961685943562,-0.02738832771714994,-0.027601969373262536
2018-03-02,-0.011556167829767932,-0.00798027126399556,-0.006606684606727973,-0.003931141609734964,-0.007870325098001488,-0.00798027126399556,0.0,0.0,0.0,0.0,0.0,0.0,2.289252040369922,1.728762659977634,2.772650950961069,3.240147101315809,1.7054685027935659,1.728762659977634,-0.05286259564458873,-0.03536196943423897,-0.03924183943359272,-0.02772220812894799,-0.035043097772126774,-0.03536196943423897
2018-03-09,0.020947227468458864,0.01069433276771091,0.009292946838443533,0.0021466996436674385,0.010625728749075697,0.01069433276771091,0.0,0.0,0.0,0.0,0.0,0.0,2.3372055235921843,1.747250623139828,2.79841704884991,3.247102723943634,1.7235903484943425,1.747250623139828,-0.033022692991670266,-0.025045809334979463,-0.030313564922848313,-0.02563501973959259,-0.02478972747450514,-0.025045809334979463
2018-03-16,-0.003725285990534008,-0.002897276558533086,-4.554316938841246e-05,0.0011307518514259262,-0.002541084083897914,-0.002897276558533086,0.0,0.0,0.0,0.0,0.0,0.0,2.3284987645981476,1.7421883548675225,2.7982896000682347,3.250774391360503,1.7192105604926236,1.7421883548675225,-0.03662496000663262,-0.02787052125723688,-0.030357727516414745,-0.02453325473419865,-0.02726781877647333,-0.02787052125723688
2018-03-23,-0.03163568863157061,-0.00936816530511021,-0.0073710285354065905,0.007621950977131355,-0.010007679010575322,-0.00936816530511021,0.0,0.0,0.0,0.0,0.0,0.0,2.254835102702324,1.7258672463664857,2.7776633275758003,3.2755516344091666,1.702005253051622,1.7258672463664857,-0.06710199280728968,-0.03697759091206965,-0.03750498837602778,-0.01709829502196092,-0.0370026102094152,-0.03697759091206965
2018-03-30,0.01751676673369714,0.006744849139760228,0.0076446469674137235,0.0011604265768137814,0.007425059782764498,0.006744849139760228,0.0,0.0,0.0,0.0,0.0,0.0,2.2943325232193126,1.737507960578481,2.7988975831094485,3.2793526715794608,1.7146427438061096,1.737507960578481,-0.05076063602896408,-0.030482150044563117,-0.030147053804265855,-0.015957709761108774,-0.029852297019573926,-0.030482150044563117
2018-04-06,-0.010333803827820407,-0.00466239471496891,-0.005005243800270691,-0.0014222312596921317,-0.0048963799060785474,-0.00466239471496891,0.0,0.0,0.0,0.0,0.0,0.0,2.270623341008576,1.7294070126458634,2.7848884183339973,3.274688673698386,1.706247201529234,1.7294070126458634,-0.06056988940188568,-0.03500242494426342,-0.035001404250386337,-0.017357245467145566,-0.03460250873837545,-0.03500242494426342
2018-04-13,0.012351367096226817,0.01128140915146112,0.008897526656743811,0.008047760425381047,0.011391735123259566,0.01128140915146112,0.0,0.0,0.0,0.0,0.0,0.0,2.298668643430634,1.7489171607449272,2.8096670372721806,3.301042583612019,1.7256843177038579,1.7489171607449272,-0.04896664324463951,-0.024115892469891986,-0.02641530352098398,-0.009449171994928673,-0.02360495622926384,-0.024115892469891986
2018-04-20,-0.005128190724583675,-0.00660078634869626,-0.0030655796579658135,-0.0013852938127557925,-0.00671502376238892,-0.00660078634869626,0.0,0.0,0.718958214618656,1.1999999999999997,0.0,0.0,2.286880632214501,1.7373729322252816,2.801053779157062,3.296469669745298,1.7140963065040944,1.7373729322252816,-0.05384372368352219,-0.030557494964786325,-0.02939990496181688,-0.010821375928184218,-0.030161472149663138,-0.030557494964786325
2018-04-27,0.001368766251713101,-0.0018043584823606066,-0.0005062932686144424,-0.0010449792611420755,-0.0015496996115878438,-0.0018043584823606066,0.0,0.0,0.0,0.0,0.0,0.0,2.2900108372455725,1.734238088637997,2.7996356244836478,3.29302492730543,1.7114399721236808,1.734238088637997,-0.052548656903653734,-0.03230671677190755,-0.029891313256451224,-0.011855047075904346,-0.031664430539575794,-0.03230671677190755
2018-05-04,-0.0008541095392950666,-0.0032278411732582176,-0.002305381072980154,-0.002749123149411524,-0.0030978510067854763,-0.0032278411732582176,0.0,0.0,0.0,0.0,0.0,0.0,2.288054917144392,1.7286402435312587,2.793181397503722,3.2839719962461853,1.7061381860829845,1.7286402435312587,-0.05335788413381026,-0.035430276994596555,-0.0321277834616035,-0.014571579240962196,-0.03466418985833497,-0.035430276994596555
2018-05-11,0.016894974170960902,0.010210210943646911,0.018469658500756492,0.018159817430112395,0.010184833250270545,0.010210210943646911,0.0,0.0,0.19571883089102254,0.4045039253646111,0.0,0.0,2.3267115458712864,1.74629002506339,2.8447705040462816,3.3436083281436173,1.7235149190101586,1.74629002506339,-0.03736439003710723,-0.025581816652856415,-0.014251514149768996,0.0,-0.02483240560152733,-0.025581816652856415
2018-05-18,-0.01016738122096447,-0.011763543021018336,-0.007929117922372626,-0.004889598801659192,-0.011307297958995046,-0.011763543021018336,0.0,0.0,0.0,0.0,0.0,0.0,2.3030549825931934,1.7257474672263815,2.8222139832576114,3.3272594248691085,1.7040266222841374,1.7257474672263815,-0.04715187326047565,-0.03704442687312304,-0.02206763013587576,-0.0048895988016591785,-0.0358589161513474,-0.03704442687312304
2018-05-25,0.010063701977853855,0.007953419442729696,0.0064969459327436675,0.004396867538873874,0.00791128790593327,0.007953419442729696,0.0,0.0,0.21205652044519435,0.4020641576221769,0.0,0.0,2.3262322415766223,1.7394730606854614,2.8405497549174696,3.341888943827728,1.7175076674924024,1.7394730606854614,-0.03756269368281295,-0.029385637295330835,-0.015714056402988508,-0.0005142301810343586,-0.02823131845508209,-0.029385637295330835
2018-06-01,0.005472563810341493,0.00018559092318100887,0.002842406594895939,0.0022334081868399082,0.00021731351376941114,0.00018559092318100887,0.0,0.0,0.0,0.0,0.0,0.0,2.338962695956324,1.7397958910966425,2.8486237522739772,3.3493527459543824,1.7178809051185508,1.7397958910966425,-0.03229569411053901,-0.029205500079703794,-0.012916315545644874,0.0,-0.028020139988324644,-0.029205500079703794
2018-06-08,0.008309252449699689,0.006708477355106726,0.01029561858554796,0.012132666623583525,0.006748555708065933,0.006708477355106726,0.0,0.0,0.0,0.0,0.0,0.0,2.3583977274674552,1.751467272434572,2.8779520959211227,3.3899893262258307,1.7294741201065662,1.751467272434572,-0.024254794736242036,-0.02269294716052639,-0.0027536784184855057,0.0,-0.02146067975591759,-0.02269294716052639
2018-06-15,0.0005664830269791967,-0.00113786691032324,-0.0012230192719338846,-0.0020339036128359826,-0.00047747051535379677,-0.00113786691032324,0.0,0.0,0.0,0.0,0.0,0.0,2.3597337197509316,1.7494743357807545,2.8744323050441087,3.383094414687745,1.7286483472071479,1.7494743357807545,-0.0237020516388039,-0.023804992517177936,-0.00397332988864485,-0.0020339036128359522,-0.021927903429448503,-0.023804992517177936
2018-06-22,-0.001986788031399685,-0.003348433301773984,-0.0032145727558985076,-0.003750770234229528,-0.003137548290897778,-0.003348433301773984,0.0,0.0,0.0,0.0,0.0,0.0,2.35504542903924,1.7436163376542273,2.8651922332676394,3.370405204857546,1.7232246295398048,1.7436163376542273,-0.025641748717687984,-0.02707371638925893,-0.0071751300865330325,-0.005777045141935111,-0.02499665186441824,-0.02707371638925893
2018-06-29,-0.0035023969876367784,-0.006500101543136776,-0.010258341270851056,-0.011824116294411664,-0.00623120836713548,-0.006500101543136776,0.0,0.0,0.20601588836437376,0.4031856597976191,0.0,0.0,2.3467971250228254,1.7322826544072025,2.835800113532188,3.33055314175602,1.7124868578097623,1.7322826544072025,-0.029054338121858203,-0.03339783602671542,-0.01735986642429377,-0.017532852982750424,-0.031072100885305876,-0.03339783602671542
2018-07-06,0.012472946204361042,0.007123023312544488,0.011374786081482496,0.010323306571901227,0.007090406067885299,0.007123023312544488,0.0,0.0,0.0,0.0,0.0,0.0,2.3760685993157846,1.7446217441384615,2.8680567331934608,3.3649354628923764,1.7246290850175505,1.7446217441384615,-0.016943785113894272,-0.026512706278777776,-0.006182545109790549,-0.007390543427270191,-0.024202008630079708,-0.026512706278777776
2018-07-13,0.009780679934006853,0.003769848310972258,0.010181264349796203,0.012217960444814763,0.004221994142471744,0.003769848310972258,0.0,0.0,0.0,0.0,0.0,0.0,2.399308165786936,1.7511987034738874,2.8972571769643167,3.4060481112773497,1.731910458912431,1.7511987034738874,-0.007328826918957088,-0.02284280684878981,0.0,0.0,-0.020082195226280186,-0.02284280684878981
2018-07-20,-0.006282072819012122,-0.006096610273764553,-0.004100343193946666,-0.002632669459601659,-0.006167601927500631,-0.006096610273764553,0.0,0.0,0.20803467782165727,0.40206415762217684,0.062104131383624,0.0,2.384235537174212,1.7405223274668855,2.885377428217638,3.3970811124368563,1.7212287246277842,1.7405223274668855,-0.013564859513586436,-0.02880015343163833,-0.004100343193946698,-0.002632669459601611,-0.026125938167794738,-0.02880015343163833
2018-07-27,-0.0005966817296967756,-0.0017614231662828302,0.0011963593623366777,0.002760231315155091,-0.0018398653705201113,-0.0017614231662828302,0.0,0.0,0.0,0.0,0.0,0.0,2.3828129073898867,1.737456531117853,2.8888293765177613,3.4064578421035265,1.718061895502597,1.737456531117853,-0.014153447339445457,-0.030510847340474156,-0.0029088893155787554,0.0,-0.027917735329407667,-0.030510847340474156
2018-08-03,0.0038708746689735413,-0.00024079342733309702,0.0032023587705557266,0.003749356945504486,-0.00039489638795020776,-0.00024079342733309702,0.0,0.0,0.0,0.0,0.0,0.0,2.3920364775140053,1.7370381630048828,2.8980804446082917,3.4192298684733857,1.7173834390657883,1.7370381630048828,-0.010337358891256865,-0.03074429395630529,0.0,0.0,-0.028301607104516457,-0.03074429395630529
2018-08-10,0.004725396792731797,0.0036794373557977635,0.0022630159289061895,0.0008453234342910283,0.00411414856411141,0.0036794373557977635,0.0,0.0,0.0,0.0,0.0,0.0,2.4033397990129477,1.7434294861102893,2.9046388468176914,3.4221202236084345,1.7244490096756495,1.7434294861102893,-0.005660810221075008,-0.027177978304168016,0.0,0.0,-0.024303895556636146,-0.027177978304168016
2018-08-17,0.005091948462261202,-0.0022901627891522983,0.0023411777779805405,0.0022981006576105125,-0.002009230163045998,-0.0022901627891522983,0.0,0.0,0.0,0.0,0.0,0.0,2.4155774814068227,1.7394367487756885,2.9114391227389196,3.4299846003447314,1.7209841947107745,1.7394367487756885,-0.000597686312714174,-0.02940589909872371,0.0,0.0,-0.0262642935996501,-0.02940589909872371
2018-08-24,0.009483110122228515,0.010102784788672638,0.009236353313803233,0.00884755945692333,0.009718775821338534,0.010102784788672638,0.0,0.0,0.0,0.0,0.0,0.0,2.438484668671779,1.7570099039020777,2.938330203128165,3.460331593032613,1.7377100542912354,1.7570099039020777,0.0,-0.01960019578016292,0.0,0.0,-0.016800774559912357,-0.01960019578016292
2018-08-31,0.001657962685902569,-0.0015437241069953965,0.0027732513640514366,0.004316642767426626,-0.001956477558362822,-0.0015437241069953965,0.0,0.0,0.0,0.0,0.0,0.0,2.4425275852625825,1.7542975653571944,2.946478931372024,3.4752686083765747,1.734310263567073,1.7542975653571944,0.0,-0.021113662592430638,0.0,0.0,-0.018724381779885668,-0.021113662592430638
2018-09-07,-0.011742812184328055,-0.008895779455632018,-0.009619501290389704,-0.008845475517656583,-0.0090129015091683,-0.008895779455632018,0.0,0.0,0.0,0.0,0.0,0.0,2.4138454425738036,1.7386917211162245,2.9181352734895847,3.4445282049838992,1.7186790959752032,1.7386917211162245,-0.011742812184328044,-0.0298216195621398,-0.009619501290389687,-0.008845475517656576,-0.02756852228025186,-0.0298216195621398
2018-09-14,0.00590502507342082,0.004921514227440178,0.007471399145161522,0.008845079780179054,0.005034261017617333,0.004921514227440178,0.0,0.0,0.0,0.0,0.0,0.0,2.4280992604355642,1.7472487171588305,2.939937826877401,3.474995331762059,1.727331375149865,1.7472487171588305,-0.00590712871128829,-0.025046872859660008,-0.0022199732789459636,-7.863467412472236e-05,-0.02267304839966333,-0.025046872859660008
2018-09-21,-0.0024210876462849714,-0.0013909526329980396,4.9511371293326136e-05,0.0014744929316729317,-0.0018127886313653247,-0.0013909526329980396,0.0,0.0,0.0,0.0,0.0,0.0,2.42222061931217,1.744818376955196,2.9400833872307266,3.4801191878163387,1.7242000884703925,1.744818376955196,-0.008313914681225443,-0.0264029864789056,-0.0021705718215738745,0.0,-0.02444473558665139,-0.0264029864789056
2018-09-28,0.0006560337455417332,-0.000456840828779188,0.00010038375016823447,2.3327320726680876e-05,-0.0002101759010245108,-0.000456840828779188,0.0,0.0,0.0,0.0,0.0,0.0,2.4238096777775855,1.7440212726817985,2.9403785238269444,3.4802003696728,1.723837703163252,1.7440212726817985,-0.007663335144272199,-0.026847765345459518,-0.002070405961545063,0.0,-0.02464977379334854,-0.026847765345459518
2018-10-05,-0.020025717820189845,-0.012947254364822584,-0.013580913798704465,-0.0109299527930472,-0.013757491590034147,-0.012947254364822584,0.0,0.0,0.0,0.0,0.0,0.0,2.3752711491205662,1.7214409856467257,2.9004454965592887,3.442161943921931,1.7001220204593996,1.7214409856467257,-0.027535589177301256,-0.03944741486322734,-0.015623201755357474,-0.010929952793047204,-0.038068146327724484,-0.03944741486322734
2018-10-12,-0.019969788629507497,-0.0036823213430897256,-0.001667137660382951,0.009306065482707866,-0.0019283307946456728,-0.0036823213430897256,0.0,0.0,0.7371119015947899,1.2274013303843136,0.0,0.0,2.327837486334861,1.7151020867644093,2.8956100546400867,3.474194928374154,1.6968436228126924,1.7151020867644093,-0.04695549791114917,-0.042984478148636485,-0.017264293387718288,-0.0017256021667542143,-0.0399230691435114,-0.042984478148636485
2018-10-19,-0.001943875681007565,-0.000543658965073337,-0.0010163811803196481,-0.00023924354710569865,-0.0009381060473619956,-0.000543658965073337,0.0,0.0,0.0,0.0,0.0,0.0,2.323312459655837,1.714169656138924,2.892667011075006,3.473363749656153,1.695251803548704,1.714169656138924,-0.04880809794167762,-0.04350476821680527,-0.018263127465147133,-0.001964432874676514,-0.04082372311828075,-0.04350476821680527
2018-10-26,-0.01969916037585,-0.007851212196149236,-0.004073098673204102,0.003998515809233679,-0.006671648029724336,-0.007851212196149236,0.0,0.0,0.0,0.0,0.0,0.0,2.277545154909866,1.700711346428377,2.880884892910175,3.4872520495203725,1.6839416801936717,1.700711346428377,-0.06754577976853426,-0.05101441524614014,-0.02226183861810438,0.0,-0.047223009636096935,-0.05101441524614014
2018-11-02,0.004291784438477249,-0.0005129377242787054,-0.005153141736808338,-0.008594294486830982,-0.001706673057274853,-0.0005129377242787054,0.0,0.0,0.0,0.0,0.0,0.0,2.287319887763638,1.699838987420685,2.866039284729579,3.4572815784569895,1.6810677422980629,1.699838987420685,-0.06354388725655236,-0.05150118575235707,-0.02730026194519175,-0.008594294486831022,-0.048849088455142575,-0.05150118575235707
2018-11-09,0.01882387209144496,0.006120585892974574,0.006767300787427901,-0.001327334510880676,0.006093908915635797,0.006120585892974574,0.0,0.0,0.0,0.0,0.0,0.0,2.3303761047631184,1.71024299794742,2.8854346346379285,3.4526926093040715,1.6913120160006407,1.71024299794742,-0.04591615717101816,-0.04569581729036998,-0.020717710241922593,-0.009910221494042637,-0.04305286143516429,-0.04569581729036998
2018-11-16,-0.00423204662367324,-0.0018727759259688798,0.002524511501095645,0.0041427322929954566,-0.0019963191002046517,-0.0018727759259688798,0.0,0.0,0.0,0.0,0.0,0.0,2.320513844437067,1.7070400960333072,2.892718947558732,3.466996190474422,1.687935617518693,1.7070400960333072,-0.04995388447676363,-0.047483015189800026,-0.018245500838608986,-0.00580854459566138,-0.04496323328576746,-0.047483015189800026
2018-11-23,-0.021635031292128418,-0.010209374518996936,-0.00788697569970165,-0.00010550190382253761,-0.009000983070213346,-0.010209374518996936,0.0,0.0,0.0,0.0,0.0,0.0,2.270309454798854,1.6896122843739587,2.8699041435132697,3.4666304157757817,1.6727425376017973,1.6896122843739587,-0.07050816191507392,-0.05720761782343298,-0.02598857471656757,-0.005913433686970504,-0.0535595030543935,-0.05720761782343298
2018-11-30,0.02866784646159099,0.014371858450662765,0.012112621393418725,0.0026895802504988808,0.013123605101006103,0.014371858450662765,0.0,0.0,0.0,0.0,0.0,0.0,2.335394337669326,1.713895152961482,2.904666205839049,3.475954196477831,1.6946949501009383,1.713895152961482,-0.04386163261355325,-0.043657939158428305,-0.014190743089245395,-0.0032397580909286905,-0.04113879172087931,-0.043657939158428305
2018-12-07,-0.01596869063808208,-0.001692974833406133,0.005136471601862977,0.014900462069690638,-0.0005452405192641532,-0.001692974833406133,0.0,0.0,0.0,0.0,0.0,0.0,2.298101147973156,1.7109935716004216,2.9195859413182323,3.527747520138431,1.693770933746351,1.7109935716004216,-0.05912991040954818,-0.04527700219956077,-0.009127161836269715,0.0,-0.041661601703983586,-0.04527700219956077
2018-12-14,-0.005714803723054368,-0.002029072769814198,-0.0028730081800646006,-0.0002649323286948901,-0.0009549893663926504,-0.002029072769814198,0.0,0.0,0.0,0.0,0.0,0.0,2.2849679509767635,1.70752184113496,2.9111979470264235,3.5268129057728737,1.6921534005155183,1.70752184113496,-0.06450679830045014,-0.04721420463711312,-0.011973947605717905,-0.0002649323286947336,-0.042576804683762015,-0.04721420463711312
2018-12-21,-0.0364950646502912,-0.019253093141021367,0.0014941269921630025,0.016470677565813045,-0.01814518704709291,-0.019253093141021367,0.0,0.0,0.3911084163183748,0.5456208617951563,0.0,0.0,2.2015778978820233,1.6746467640872602,2.915547646458605,3.584901903978807,1.66144896055079,1.6746467640872602,-0.09864768317638306,-0.065558278298677,-0.010497711211875482,0.0,-0.05994942764600042,-0.065558278298677
2018-12-28,0.023146036647016047,0.018115358195651615,0.015488727428078232,0.010935031093604934,0.017165495985783444,0.018115358195651615,0.07908433500240702,0.0,0.0,0.0,0.0,0.0,2.252535700587661,1.70498359006989,2.960705769258177,3.6241029177663386,1.6899685560137088,1.70498359006989,-0.0777849494193108,-0.04863053179709598,0.0,0.0,-0.043812993319824356,-0.04863053179709598
2019-01-04,0.014810134200427384,0.011690592787069912,0.010220375882295327,0.008186083064556215,0.011819879313314895,0.011690592787069912,0.0,0.0,0.4148324818496945,0.5661268548599634,0.0,0.0,2.285896056604618,1.7249158589300335,2.9909652950968764,3.653770125285674,1.7099437803890878,1.7249158589300335,-0.06412682075855691,-0.03750845875428466,0.0,0.0,-0.0325109782999049,-0.03750845875428466
2019-01-11,0.012138251657230448,0.008948579742736475,0.005288934022661531,0.0032969010976740443,0.008680375648226601,0.008948579742736475,0.0,0.0,0.0,0.0,0.0,0.0,2.3136428382019556,1.7403514060431797,3.0067843132067145,3.665816244022377,1.7247867347402137,1.7403514060431797,-0.0527669565896719,-0.028895526445738007,0.0,0.0,-0.024112810156012854,-0.028895526445738007
2019-01-18,0.01351524413421739,0.004233765685395001,0.013388151309154661,0.015832753881159074,0.003513279078351214,0.004233765685395001,0.0,0.0,0.6817800331662133,1.1999999999999997,0.0,0.0,2.344912285999639,1.7477196461066142,3.0470395965459187,3.7238562103875386,1.7308463918899941,1.7477196461066142,-0.03996487075598354,-0.0247840976486704,0.0,0.0,-0.020684246109103133,-0.0247840976486704
2019-01-25,0.0014237450791501837,0.004852519746157613,0.0014888187720906428,0.0005817996502738007,0.004669142386712945,0.004852519746157613,0.0,0.0,0.0,0.0,0.0,0.0,2.3482508433278695,1.756200490200094,3.05157608629656,3.7260227486284117,1.7389279601432568,1.756200490200094,-0.03859802546491109,-0.020051843225743715,0.0,0.0,-0.016111681412635415,-0.020051843225743715
2019-02-01,0.011399017275693816,0.008887772893216652,0.011451498811790509,0.012131478984422553,0.008188169184134324,0.008887772893216652,0.0,0.0,0.0,0.0,0.0,0.0,2.3750185952586267,1.7718092013119482,3.0865212062228733,3.7712249152988773,1.7531665964799314,1.7718092013119482,-0.027638987748299426,-0.011342286561207948,0.0,0.0,-0.008055437401748522,-0.011342286561207948
2019-02-08,0.006083221781426635,0.004814787466065523,0.004168182654321236,0.0030607209069477507,0.005240299855573524,0.004814787466065523,0.0,0.0,0.0,0.0,0.0,0.0,2.3894663601085973,1.7803400860466847,3.099386390376846,3.782767582241935,1.7623537151422617,1.7803400860466847,-0.021723900059159806,-0.0065821097943137286,0.0,0.0,-0.0028573504536278937,-0.0065821097943137286
2019-02-15,0.014803919200202085,0.008409959921260458,0.015143550490528991,0.017113447442877388,0.0076516670564724725,0.008409959921260458,0.0,0.0,0.0,0.0,0.0,0.0,2.424839827035246,1.7953126748165507,3.1463221046691765,3.8475037764492526,1.7758386590062678,1.7953126748165507,-0.007241579720146718,0.0,0.0,0.0,0.0,0.0
2019-02-22,0.0024218139344516854,0.002654197677457358,0.0038156929992766036,0.00462674687407848,0.002362421770869859,0.002654197677457358,0.06273086119124371,0.0,0.0,0.0,0.0,0.0,2.430712337917173,1.8000777895483586,3.1583275038974317,3.8653052025199437,1.7800339389158564,1.8000777895483586,-0.004837303544368843,0.0,0.0,0.0,0.0,0.0
2019-03-01,-0.0067570005842002585,-0.011874815807046787,-0.004796236105832392,-0.0023139116177389924,-0.011709115652879857,-0.011874815807046787,0.0,0.0,0.0,0.0,0.0,0.0,2.414288013229844,1.778702197359116,3.1431794194891953,3.856361227905726,1.7591913156590393,1.778702197359116,-0.011561618465693924,-0.011874815807046746,-0.004796236105832352,-0.002313911617738973,-0.011709115652879909,-0.011874815807046746
