Date,LSI,IRI,regime,regime_name
2023-02-10,-0.31566511228350586,-1.34371154548252,0,Deep Calm
2023-02-17,-0.7395868076733064,-1.591978261788348,0,Deep Calm
2023-02-24,0.10688608465834429,-2.290343941929649,0,Deep Calm
2023-03-03,0.006696614920299621,-1.1755107585091131,0,Deep Calm
2023-03-10,1.5802608599130052,-0.031749828711644716,2,Elevated Stress
2023-03-17,0.6951898565034965,1.5440000760870387,2,Elevated Stress
2023-03-24,0.9845798987563458,2.0789717911731453,2,Elevated Stress
2023-03-31,1.2977667414321077,1.5711794015682996,2,Elevated Stress
2023-04-07,-0.7580876327715661,1.613531589781752,1,Calm
2023-04-14,-0.9710698826892948,0.1377159814188643,1,Calm
2023-04-21,-1.129199639482063,-0.1842526910753968,1,Calm
2023-04-28,-0.8492858210666999,0.05419756362657164,1,Calm
2023-05-05,-1.0147464873741636,-0.5396577859757564,1,Calm
2023-05-12,-0.9467578951631476,-0.2655263652961294,1,Calm
2023-05-19,-0.44876985650181633,-0.7817994570267807,0,Deep Calm
2023-05-26,-0.9900053233363676,-1.4051347896362292,0,Deep Calm
2023-06-02,-0.5546932991137351,-1.1424589693611222,0,Deep Calm
2023-06-09,-1.1731439341690326,-0.7906577855043777,0,Deep Calm
2023-06-16,-0.34031299873976095,0.023004864282360656,0,Deep Calm
2023-06-23,-0.40098458175387725,0.023370745212325635,0,Deep Calm
2023-06-30,-0.05516941531372048,-0.18286951730639625,0,Deep Calm
2023-07-07,-0.306950136628759,-1.0587509328725364,0,Deep Calm
2023-07-14,0.0748034346113632,-0.3305813646059626,0,Deep Calm
2023-07-21,-0.8265796736104302,0.20069080991999602,0,Deep Calm
2023-07-28,-0.701045308939685,-0.21007825938910896,0,Deep Calm
2023-08-04,-0.19020280831347566,-0.29119263012681385,0,Deep Calm
2023-08-11,-1.1090661300059228,-1.3893105259281961,0,Deep Calm
2023-08-18,-0.4334831537278404,-2.1943286956917234,0,Deep Calm
2023-08-25,-0.7751826542442536,-1.2931067321415985,0,Deep Calm
2023-09-01,0.024602276159816347,-0.3823065572507815,0,Deep Calm
2023-09-08,-0.20269474068653254,-0.26621391097441954,0,Deep Calm
2023-09-15,-0.7256482259915893,0.12991036834075972,0,Deep Calm
2023-09-22,0.18301776178565007,-0.7996646510298402,0,Deep Calm
2023-09-29,-1.0549458934574236,-2.0840226307444047,0,Deep Calm
2023-10-06,-1.078200220883019,-2.8574523788339294,0,Deep Calm
2023-10-13,-0.7119240619636136,-1.156300394099439,0,Deep Calm
2023-10-20,-0.2091751285163374,-1.3758969416009816,0,Deep Calm
2023-10-27,0.17355488280791684,0.26087187132997547,0,Deep Calm
2023-11-03,2.1352691971327573,1.8820249108384148,2,Elevated Stress
2023-11-10,0.3817661436281922,0.21141951106780538,2,Elevated Stress
2023-11-17,0.6685726863281479,1.5024881252463038,2,Elevated Stress
2023-11-24,-0.31643910946041903,1.2262101050104692,1,Calm
2023-12-01,-0.7331910409087997,1.733038485654553,1,Calm
2023-12-08,-0.816434406663413,1.89246934943624,1,Calm
2023-12-15,-0.20854775003589981,2.0309148249239457,1,Calm
2023-12-22,-0.5349987613776261,2.24925206210337,1,Calm
2023-12-29,-0.8859099936920318,1.1568419484450996,1,Calm
2024-01-05,-0.2803913685872935,0.627353740497574,1,Calm
2024-01-12,-0.4597549677097468,-0.20736281382211216,1,Calm
2024-01-19,-0.6240176347833232,-1.146688280767003,1,Calm
2024-01-26,-0.8247424548649215,-1.3378904541819716,1,Calm
2024-02-02,-0.8498027384088247,-0.2061621131044819,1,Calm
2024-02-09,-0.9995234929982487,-0.731472982168394,1,Calm
2024-02-16,-1.034996182480206,-0.4430491180984124,1,Calm
2024-02-23,-0.4207903438418019,0.01963254034208383,1,Calm
2024-03-01,-0.7995190075381594,0.02032906917955809,1,Calm
2024-03-08,-0.7500248663771044,1.4399936140083875,1,Calm
2024-03-15,-0.8242522523163602,1.1301448048565035,1,Calm
2024-03-22,0.01647217084045727,0.9166267676459715,1,Calm
2024-03-29,-0.7592576353688018,1.0915924674743145,1,Calm
2024-04-05,-0.5539380958370774,0.07058959223641116,1,Calm
2024-04-12,-0.15058188982087725,0.6830780644840589,1,Calm
2024-04-19,0.31728935095840943,0.3761215515271885,0,Deep Calm
2024-04-26,0.27622821694102856,-0.5596125923222043,0,Deep Calm
2024-05-03,-0.41232665587686634,-0.4831441370254583,0,Deep Calm
2024-05-10,0.11531513046993805,0.05321473802219424,0,Deep Calm
2024-05-17,-0.5779289756837964,0.6776115350308127,1,Calm
2024-05-24,-0.9503352302337117,0.5465443731065149,1,Calm
2024-05-31,-0.7919664273745077,0.24863092560028607,1,Calm
2024-06-07,-0.5200482596867896,-0.4653091660835163,1,Calm
2024-06-14,-0.27672680102298086,-0.12877856890841105,1,Calm
2024-06-21,-0.835799094357163,0.3522138363230499,1,Calm
2024-06-28,-0.9662793177353284,0.17792948118156793,1,Calm
2024-07-05,-0.3710223752297152,0.8517577092161239,1,Calm
2024-07-12,-0.9401366085807548,0.47460425974792464,1,Calm
2024-07-19,-0.22242593368634492,0.2958242702047664,1,Calm
2024-07-26,-0.5341571235201531,0.6882899587874163,1,Calm
2024-08-02,0.20702889579468794,1.19717961256973,1,Calm
2024-08-09,-0.858146868810886,0.47028899925697404,1,Calm
2024-08-16,1.1936403149144488,1.4031203917481825,2,Elevated Stress
2024-08-23,0.30003851304857404,1.7486004990296167,2,Elevated Stress
2024-08-30,-0.958124685835132,0.28435839327303564,2,Elevated Stress
2024-09-06,1.4139218559490971,0.7842317020577076,2,Elevated Stress
2024-09-13,1.3719807664151145,0.8094147318361041,2,Elevated Stress
2024-09-20,0.23378089401945665,0.7579768687426973,2,Elevated Stress
2024-09-27,0.2512366952175628,1.2759410212436055,2,Elevated Stress
2024-10-04,-0.9016296620525661,0.32306661090706057,1,Calm
2024-10-11,-1.2201685636740338,-0.7141562764191652,1,Calm
2024-10-18,-1.1518194707177278,-0.34634778527428217,1,Calm
2024-10-25,-0.9028373656938641,-0.7370123952233525,1,Calm
2024-11-01,-0.5648430262932925,-0.5224776984977475,0,Deep Calm
2024-11-08,1.1954962996485126,-0.24719437320579238,0,Deep Calm
2024-11-15,0.270484528989935,-1.8116476743267904,0,Deep Calm
2024-11-22,0.20194889974368127,-0.5897309176198823,0,Deep Calm
2024-11-29,0.029545557125200413,0.20273789685957808,0,Deep Calm
2024-12-06,-0.3358326611172309,-0.12786350514703956,0,Deep Calm
2024-12-13,-0.7942974998209069,0.5274379566049063,0,Deep Calm
2024-12-20,-0.10598655931276317,-1.0904110112511582,0,Deep Calm
2024-12-27,-0.7727431883574013,-1.6248864343182026,0,Deep Calm
2025-01-03,-1.0839495547225768,-1.2592927780228798,0,Deep Calm
2025-01-10,-0.33655490295589996,-0.8055556195909502,0,Deep Calm
2025-01-17,0.2284634968114254,0.22747969736061555,0,Deep Calm
2025-01-24,-0.023213869961100506,0.8690973748314018,1,Calm
2025-01-31,-0.13551727841844258,0.9406980304049221,1,Calm
2025-02-07,-0.39358331057104,1.6092465025063531,1,Calm
2025-02-14,-0.2012804175972336,1.344998828502029,1,Calm
2025-02-21,-0.07481067246061555,1.2229842403819942,1,Calm
2025-02-28,-0.2905466543822201,1.088654372152873,1,Calm
2025-03-07,0.44842741738532593,0.2791398212998347,2,Elevated Stress
2025-03-14,-0.016489670965385336,0.4884553586167338,2,Elevated Stress
2025-03-21,-0.5916741037790096,0.53998057820236,2,Elevated Stress
2025-03-28,-0.2723063217949641,0.5553468887608788,2,Elevated Stress
2025-04-04,3.9733620347679253,0.3620227109690881,3,Crisis
2025-04-11,3.158524434111353,0.12299574739055621,3,Crisis
2025-04-18,1.5915661005424366,0.6380145180650942,2,Elevated Stress
2025-04-25,2.831313979229131,0.6510981924517786,2,Elevated Stress
2025-05-02,0.2754722285186782,0.2364259411826215,2,Elevated Stress
2025-05-09,-0.42229582428054063,0.6651055926806233,2,Elevated Stress
2025-05-16,0.9667068053130146,-0.8635904121792549,2,Elevated Stress
2025-05-23,0.5034921889255786,-0.6352114104479288,2,Elevated Stress
2025-05-30,0.25439513685556026,0.06929615052569862,2,Elevated Stress
2025-06-06,0.19125547441588867,-0.5086547587488374,2,Elevated Stress
2025-06-13,-0.3714040944416485,1.1125035846756608,1,Calm
2025-06-20,-0.7799160029903636,0.44380968321586844,1,Calm
2025-06-27,0.5977152058957891,0.002342551933699067,0,Deep Calm
2025-07-04,-0.10363088977793228,0.4367676443917365,0,Deep Calm
2025-07-11,-0.729648861347676,-0.43768015695491314,0,Deep Calm
2025-07-18,-0.6861676824928544,-0.3323905151319564,0,Deep Calm
2025-07-25,-0.5990251028365833,0.07849261082303265,0,Deep Calm
2025-08-01,0.19993598870944274,0.06598063532100452,0,Deep Calm
2025-08-08,0.35003241009398306,0.3524907480044612,0,Deep Calm
2025-08-15,-0.2104588380325112,0.09961563374020362,0,Deep Calm
2025-08-22,-0.519941735109495,0.25725442184546915,1,Calm
2025-08-29,-1.146840244786195,0.3134813617637886,1,Calm
2025-09-05,-1.0190260116627103,1.0741659626611122,1,Calm
2025-09-12,-0.2997536338949821,2.0200423527096585,1,Calm
2025-09-19,-0.6002891327639525,1.7635458442355263,1,Calm
2025-09-26,-0.8798701585695661,1.8032840818868214,1,Calm
2025-10-03,-0.5900413401564418,1.3134842658773382,1,Calm
2025-10-10,0.40594194742501055,1.388625665961063,2,Elevated Stress
2025-10-17,0.342318766694628,2.410981921230406,2,Elevated Stress
2025-10-24,0.34680711571064154,1.7123261318113103,2,Elevated Stress
2025-10-31,-0.2732900640022244,0.5647902076647533,2,Elevated Stress
2025-11-07,-0.31448881009968443,-0.35536795108736224,0,Deep Calm
2025-11-14,-0.9208887905356166,-1.055970832884197,0,Deep Calm
2025-11-21,-0.2869823254301248,-0.6769052416259379,0,Deep Calm
2025-11-28,0.895766266965118,0.6534549714688004,0,Deep Calm
2025-12-05,-0.4847090248006341,0.5060967345997963,1,Calm
2025-12-12,-0.36556990623106594,0.4971250768733691,1,Calm
2025-12-19,-0.6234936888034546,0.6160975416942872,1,Calm
2025-12-26,-0.45769337033572904,0.6820118926913018,1,Calm
2026-01-02,-0.6404520572360423,0.3233189698839932,1,Calm
2026-01-09,-0.29090393129961356,0.8500335353521618,1,Calm
2026-01-16,-0.7650321817127799,0.9873833041352926,1,Calm
2026-01-23,-0.7306995938912868,1.5271569495062072,1,Calm
2026-01-30,-0.7653042708562411,1.7544465481784388,1,Calm
2026-02-06,-1.0111217567520685,1.3317708415409806,1,Calm
2026-02-13,-0.3822727364857314,1.7970508414368467,1,Calm
2026-02-20,-0.4729298672393184,0.5497208976387165,1,Calm
2026-02-27,-0.4084843378492152,1.897584929276849,1,Calm
